business_id,business_name,city,state,business_avg_stars,categories
YVy2DgGfNmG5hWYbA7k8jg,SweetArt,Saint Louis,MO,4.5,"Vegan, Arts & Entertainment, Shopping, Restaurants, Vegetarian, Art Galleries, Food, Cafes, Bakeries, Desserts"
yb-534-JqStRt0HmH91HnA,BARcelonas Tapas Restaurant,Clayton,MO,3.5,"Sandwiches, Wine Bars, Basque, Restaurants, Nightlife, Spanish, Bars, Salad, Tapas Bars"
FryXEasH74MQDnj5Bvz3QA,The Mud House,Saint Louis,MO,4.5,"Food, Breakfast & Brunch, Coffee & Tea, Restaurants, Sandwiches, Bakeries"
7qq5LfBZj6F4lXnLAQUdKg,Five Aces Bar-B-Que,St. Louis,MO,4.0,"Soul Food, Restaurants, Caterers, Barbeque, Venues & Event Spaces, Event Planning & Services"
siN5JEv_AQj037pwcN32pg,Jerk Soul,St. Louis,MO,3.5,"Restaurants, Caribbean, Caterers, Soul Food, Event Planning & Services"
xbI-_66pG3Lzuuj4R4mONg,Diners Delight,Saint Louis,MO,4.0,"Soul Food, Restaurants"
IvAa7PvfOYl0xRML5W3ebg,Yards Brewing Company,Philadelphia,PA,4.0,"American (Traditional), Nightlife, Food, Bars, Restaurants, Beer, Wine & Spirits, American (New), Pubs, Local Flavor, Breweries, Event Planning & Services, Venues & Event Spaces"
3iUCCf1FWmjlFbGYvBgf9w,Martin's Bar-B-Que Joint,Nashville,TN,4.0,"Restaurants, Barbeque, Nightlife, Bars, Pubs, Chicken Wings, American (Traditional)"
pIvX_Kw4f82baMUhRO6WxQ,Kid Rock's Big Honky Tonk and Rock n' Roll Steakhouse,Nashville,TN,3.5,"Arts & Entertainment, Steakhouses, Music Venues, Sports Bars, Pubs, Bars, Nightlife, Restaurants"
3wg8xiywSGA96DWCF0WOLw,Jimmy G's Steaks,Philadelphia,PA,4.0,"Cheesesteaks, Food, Restaurants, Steakhouses, Sandwiches"
BPBTCvmUfRnEH6yyABzOzA,Evil Genius Beer,Philadelphia,PA,4.0,"Restaurants, Nightlife, Beer Gardens, Gastropubs, Food, Breweries"
LM54ufrINJWoTN5imV8Etw,John's Roast Pork,Philadelphia,PA,4.5,"Sandwiches, Salad, American (Traditional), Cheesesteaks, Breakfast & Brunch, Active Life, American (New), Beaches, Restaurants"
PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,Philadelphia,PA,3.0,"Italian, American (Traditional), Sandwiches, Fast Food, Restaurants, Local Flavor, Cheesesteaks"
IkY2ticzHEn4QFn8hQLSWg,Geno's Steaks,Philadelphia,PA,2.5,"Sandwiches, Cheesesteaks, Steakhouses, Restaurants"
-mIlmp5l4hKlp1tvHRdvTg,Sonny's Famous Steaks,Philadelphia,PA,4.0,"Cheesesteaks, Comfort Food, Restaurants, Delis, Burgers, American (Traditional), Sandwiches, Local Flavor"
XJnTY0wG45x9GBrgfNpkCw,Lucha Cartel,Philadelphia,PA,3.5,"Specialty Food, Breakfast & Brunch, Nightlife, Mexican, Food, Bars, Dance Clubs, Pubs, Cocktail Bars, Restaurants"
0RuvlgTnKFbX3IK0ZOOocA,Green Eggs Café,Philadelphia,PA,4.0,"Restaurants, American (New), Diners, Breakfast & Brunch"
hT5UJB4LmoB6MTeDZIi1BA,La Michoacana,Reno,NV,3.5,"Mexican, Restaurants"
EDm3KWvGdERKcr3e2CPe1w,Wild Garlic Pizza & Pub,Reno,NV,4.0,"Restaurants, Pizza, Food, Grocery, Pubs, Nightlife, Bars, Salad"
offiWjhY-INp-m6dEGi80g,Charlie Palmer Steak Reno,Reno,NV,3.5,"Italian, American (New), Salad, Restaurants, Steakhouses, Bars, Nightlife, Wine Bars"
VQypuqGYepDfaJS7A-QjYg,Habit Burger Grill,Reno,NV,3.5,"Salad, Restaurants, American (Traditional), Burgers, Food, Ice Cream & Frozen Yogurt, Sandwiches"
ywBRJjqtj2xIfsWzs8ungg,Taste of Chicago,Reno,NV,3.5,"Fast Food, Coffee & Tea, Hot Dogs, Food, Food Trucks, Pizza, Sandwiches, Restaurants"
b9dRZKW_0VuY8UP1XpcSvg,Saladworks,Reno,NV,4.0,"Salad, Soup, Restaurants, Sandwiches"
sphMtkeFB-CLkPpJrpsFCA,Taco Bell,Reno,NV,2.0,"Restaurants, Breakfast & Brunch, Tex-Mex, Tacos, Fast Food, Mexican"
OvREyM6JzUogb8yQXXoF0A,Olive Garden Italian Restaurant,Reno,NV,3.5,"Italian, Restaurants, Soup, Salad, Bars, Nightlife, Wine Bars"
o1DuWXCV_kg_mSqNOxUdew,Ijji 4,Reno,NV,4.0,"Restaurants, Chicken Wings, Sushi Bars, Barbeque, Korean"
EO5ne2jClfd16Sus5D6i6A,Atlantis Sky Terrace Sushi Bar,Reno,NV,3.5,"Japanese, Restaurants, Sushi Bars, Seafood"
iDrmpQwGAAmftLzWqxEomg,Flowing Tide Pub 1,Reno,NV,4.0,"Nightlife, Pubs, Bars, American (Traditional), Restaurants, Sports Bars"
_mGAcxIOqKcL3muEg3LHLA,McDonald's,Reno,NV,1.5,"Fast Food, Restaurants, Food, Coffee & Tea, Burgers"
VhBW615VRkiQLP03oAZ59Q,Ijji 2 Sushi & Japanese Steakhouse,Reno,NV,3.5,"Sushi Bars, Japanese, Restaurants, Steakhouses"
29fX9PdevQa5LZavVDJsbw,Roberto's Taco Shop,Reno,NV,3.0,"Restaurants, Mexican"
DZYSb9amfB3EAh1IdwtbEA,Noble Pie Parlor - Midtown Reno,Reno,NV,3.5,"Pizza, Beer Bar, Bars, Cocktail Bars, Chicken Wings, Nightlife, Restaurants"
a5TaDLChZDSgZ-en1sxNpw,McDonald's,Reno,NV,1.5,"Fast Food, Coffee & Tea, Burgers, Restaurants, Food"
NHdE_ObFj7OjQBB3jjqBNQ,Lula Restaurant Distillery,New Orleans,LA,4.0,"Food, Distilleries, Restaurants, Cajun/Creole, Southern"
M2h3vq8WeSiQAmyJtrPvbQ,Emeril's Delmonico,New Orleans,LA,4.0,"Restaurants, American (New), Cajun/Creole, Bars, Steakhouses, American (Traditional), Nightlife"
A6bawVXV5sa11LzXaI5asw,The Daily Grind Coffee Co.,New Orleans,LA,4.0,"Restaurants, Cafes, Coffee & Tea, Food"
gjbmwlYUImb2lQBp5LV3KA,Maypop Restaurant,New Orleans,LA,4.5,"Chinese, Restaurants, Thai, Dim Sum, American (New)"
gTC8IQ_i8zXytWSly3Ttvg,Cochon Butcher,New Orleans,LA,4.5,"Shopping, Butcher, Restaurants, Sandwiches, Food, Meat Shops, Specialty Food"
VVH6k9-ycttH3TV_lk5WfQ,Willie Mae's Scotch House,New Orleans,LA,4.5,"Comfort Food, Restaurants, Southern"
aLsbsBbaJzYw3chcdQlCIw,Central City BBQ,New Orleans,LA,4.0,"Caterers, Pubs, Barbeque, Event Planning & Services, Restaurants, Venues & Event Spaces, Bars, Nightlife"
GmXC3CBu172Bkb0c6RnO7w,Restaurant R'evolution,New Orleans,LA,4.5,"Event Planning & Services, Hotels, Cajun/Creole, Restaurants, Seafood, Southern, Hotels & Travel"
TcNZXteosegb1RO4O5hREw,Parkway Bakery & Tavern,New Orleans,LA,4.5,"Restaurants, Sandwiches, Seafood, Food, Desserts, Bakeries, Comfort Food, Beer, Wine & Spirits"
pUlpCJBYR7chLMMUKA5Ydg,The Maison,New Orleans,LA,4.0,"Venues & Event Spaces, Bars, Event Planning & Services, Nightlife, Jazz & Blues, Vegetarian, Cocktail Bars, Restaurants, Music Venues, Dive Bars, Arts & Entertainment"
VQcCL9PiNL_wkGf-uF3fjg,Royal House,New Orleans,LA,4.0,"American (New), Restaurants, Sandwiches, Seafood, Cajun/Creole"
3CcQS_pHoq9RPaOWYlo_7Q,Elizabeth Street Cafe,New Orleans,LA,4.5,"French, Vietnamese, Restaurants"
UbFkHiEt9S-0mUL3RQ5Ghg,Turkey and the Wolf,New Orleans,LA,4.5,"Bars, Food, Cocktail Bars, Restaurants, Desserts, Nightlife, Sandwiches"
P6ud6vukerhdIqpoejMFqg,Twisted Fork,Reno,NV,4.5,"American (New), Restaurants"
tY3Y5NzBBD67uwZvBmbncw,Oyster Bar,Sparks,NV,3.0,"Bars, Wine Bars, Nightlife, Restaurants, Seafood"
J0joPXxmN-_9Lzafspqdbw,Peg's Glorified Ham N Eggs,Reno,NV,4.5,"Restaurants, Breakfast & Brunch, Diners, Hawaiian, American (Traditional)"
WO-ofNAvSuJpdRt9Auon6w,Heard Dat Kitchen,New Orleans,LA,4.5,"Restaurants, Cajun/Creole, Seafood, Soul Food"
6_OAIFxSk3YjNdRJv59Saw,Sofia,New Orleans,LA,4.5,"Italian, Venues & Event Spaces, Event Planning & Services, Restaurants"
uxHR2GuFsVYPi0H5wi89XA,Nola Art Bar,New Orleans,LA,4.0,"Shopping, Cocktail Bars, Tapas/Small Plates, Music Venues, Restaurants, Arts & Entertainment, Bars, Nightlife, Art Galleries"
8QqnRpM-QxGsjDNuu0E57A,Carlillos Cocina,Sparks,NV,5.0,"Bars, Mexican, Breakfast & Brunch, Restaurants, Nightlife"
3iR4vRtg9yc55_OnMdGQLw,Chop 40,Verdi,NV,4.0,"Restaurants, Nightlife, Food, Pizza, Burgers, Bars, American (New), Sandwiches, Desserts"
riDBd3fB1ZB9Nm5ybaxswA,Belle's Diner Nola,New Orleans,LA,4.0,"Breakfast & Brunch, Burgers, Seafood, Diners, Restaurants, American (Traditional)"
lzd8C9rmc4_5tmmnbq_7Lw,Charlie & Millie's Pizza House,Largo,FL,4.0,"Restaurants, Pizza"
4GGgtvEzl233jS1SZ3SgGQ,Daly's Flame Broiled Burgers,Seminole,FL,4.5,"Fish & Chips, Burgers, Restaurants, Sandwiches"
6gpLX1k5RGsU2rLQpgn2KA,Mad Beach Fish House,Madeira Beach,FL,3.5,"Nightlife, Restaurants, Seafood, Bars, Food, Sandwiches, Breakfast & Brunch, American (Traditional)"
CgiwCrXs3Ggu9eKFPIgjtA,Conch Republic Grill,North Redington Bch,FL,4.0,"Seafood, Restaurants, Sandwiches, Chicken Wings"
qV-fAuhroG1am3WpNobEng,Sweet Brewnette,Madeira Beach,FL,4.5,"Coffee & Tea, Desserts, Local Flavor, Restaurants, Cafes, Food, Breakfast & Brunch"
lqyYsXBAO6cVGR0cPCeydg,Frenchy's Saltwater Cafe,Clearwater Beach,FL,4.0,"Seafood, Nightlife, American (New), Restaurants, Wraps, Mexican, Tacos, Bars, Sandwiches"
qu2XI51ZjlTR1relPGrK8w,Lolita's Wine Market,Saint Petersburg,FL,4.5,"Bars, Restaurants, Nightlife, Wine Bars, Breakfast & Brunch, American (Traditional), Tapas/Small Plates"
YCPhdj_9t7o_NdN76WKJVg,Cafe de Paris Bakery,Indian Rocks Beach,FL,4.5,"French, Food, Bakeries, Restaurants"
GxlUXBXe-yw6B5Fqf8kgig,PoFolks,Saint Petersburg,FL,4.0,"American (Traditional), Restaurants, American (New), Southern"
GCCWrGIxEYXaeq1orbKbtA,Cheddar's Scratch Kitchen,Avon,IN,3.0,"Restaurants, American (Traditional), Southern, Comfort Food"
9AdqkHZTVTwGygpHY8NT3A,The Missing Brick,Indianapolis,IN,4.5,"Nightlife, Pizza, Restaurants, Pubs, Bars"
wazRghDjVEiSzTt9WXCPOA,His Place Eatery,Indianapolis,IN,4.5,"Barbeque, Soul Food, Comfort Food, American (Traditional), Southern, Restaurants"
9Z0tOzTXnGPMWxh2iWeuVA,Piezano's Pizza,Indianapolis,IN,3.0,"Restaurants, Pizza"
VbLfqHIE35qdHvtmaX6MDA,Brickers Pub,Brownsburg,IN,4.0,"Sandwiches, Bars, Restaurants, Pizza, American (Traditional), Pubs, Nightlife"
yO6iUqrjaYZkGYP2_SxWiA,3 Brothers Pub & Grub,Speedway,IN,4.0,"Restaurants, Barbeque"
aFo5XZwwogCxa0qYzUhZEA,Big Woods Speedway,Speedway,IN,3.5,"Nightlife, Restaurants, Food, Bars, Breweries, Burgers, Beer Bar, Pizza"
XJ1KN2kQGBIo8h1nWvZNzw,Rick's Cafe Boatyard,Indianapolis,IN,3.5,"Cafes, Bars, American (Traditional), Nightlife, Seafood, Restaurants"
NTiPDvC99_yK0RY9ltnLgQ,Ale Emporium,Indianapolis,IN,4.0,"Sports Bars, Arts & Entertainment, Restaurants, Burgers, Nightlife, Bars, Chicken Wings, Pizza, Pubs, Music Venues"
mjOmgTps0-zZ8DfmJO3iAg,1933 Lounge,Fishers,IN,4.0,"Steakhouses, Nightlife, Bars, Wine Bars, Restaurants, Cocktail Bars, Seafood, Lounges"
w3V88RiAZWZT_gb1f2hpjw,Applebee's Grill + Bar,Speedway,IN,2.5,"Steakhouses, Burgers, Nightlife, Restaurants, American (Traditional), Bars, Sports Bars"
9xndvdKagPMWyLxDq2yDUw,Guilin Chinese Restaurant,Tucson,AZ,4.0,"Diners, Chinese, Restaurants, Soup"
YAcsbjkjJg-eEhUmDhW2EQ,Le Cave's Bakery & Donuts,Tucson,AZ,4.0,"Restaurants, Donuts, Vegan, Bakeries, Food, Custom Cakes"
zL7wVx6Ihf1VEb9Wi7P0bw,Beaut Burger,Tucson,AZ,4.0,"Vegan, Restaurants, Burgers"
i6I9-e_2VNc8MX8noUKHdw,Pita Jungle,Tucson,AZ,3.5,"Mediterranean, Greek, Restaurants, Vegetarian"
2njTjQ35skXN171KoobeGg,Raging Sage,Tucson,AZ,4.0,"Food, Restaurants, Coffee & Tea"
BTblqXsOHMXjcgcYkdzuqg,47 Scott,Tucson,AZ,4.0,"Restaurants, Nightlife, Breakfast & Brunch, American (Traditional), Comfort Food, Bars, American (New), Cocktail Bars, Gastropubs"
DVBJRvnCpkqaYl6nHroaMg,Tumerico,Tucson,AZ,5.0,"Mexican, Gluten-Free, Vegetarian, Restaurants, Vegan"
4r6N_Fhiwoqo_FqQ7Mm6mQ,Boca Tacos Y Tequila,Tucson,AZ,3.5,"Restaurants, Beer Bar, Nightlife, Lounges, Latin American, Bars, Mexican"
Jcm-2RZWIcF0E4V6kekBsQ,El Chinito Gordo,Tucson,AZ,4.5,"Restaurants, Mexican"
3qsHL1xuMPlPqQciHNYkeg,Anello,Tucson,AZ,4.5,"Pizza, Restaurants"
-9w_8PChjtA42yGN4yoDRw,Dome Grill Inc,St. Petersburg,FL,3.0,"Breakfast & Brunch, Diners, Greek, Restaurants"
zIAYfpeYbnADNwJzVcGE8A,The Mango Tree Japanese Fusion Cuisine,Saint Petersburg,FL,4.0,"Restaurants, Asian Fusion, Japanese, Sushi Bars"
45siW2fI0Cuv5ZKCS23knA,Brew D Licious,Saint Petersburg,FL,4.5,"Local Flavor, Cafes, Coffee & Tea, Restaurants, Food"
Y_kXztsFC7l0mMQAYXNkNA,Z Grille,St Petersburg,FL,3.5,"Nightlife, Restaurants, Cocktail Bars, Bars, American (New)"
pvu1FS0_h5vrjfPV_vrBAQ,The Burg Bar & Grill,Saint Petersburg,FL,4.0,"American (New), Nightlife, Restaurants, Bars, Food, Beer, Wine & Spirits, American (Traditional)"
bvdHpaFNyGGolsCJXfp-2Q,"Pom Poms Teahouse and Sandwicheria, St Pete",St. Petersburg,FL,4.5,"Food, Gastropubs, Nightlife, Pubs, Beer Bar, Bars, Tapas/Small Plates, Salad, Restaurants, American (Traditional), Breakfast & Brunch, Asian Fusion, Soup, Sandwiches, Tea Rooms"
oskXqC-K0AFLtgbTA4D3gQ,Sab Cafe,Saint Petersburg,FL,4.0,"Vietnamese, Cafes, Restaurants, Asian Fusion, Thai"
FWFsqbe9sHXx9XMIdgtoRg,DeNunzio's Pizza,St Petersburg,FL,3.5,"Pizza, Food, Restaurants"
Scd-rcsQCn60t1sHHFv-og,First Watch,St. Petersburg,FL,3.5,"Cafes, Restaurants, Breakfast & Brunch, American (Traditional)"
-IvBAqkaQcDt-fj-KhOFpQ,The Tap Room At The Hollander,St. Petersburg,FL,4.0,"Nightlife, American (New), Restaurants, Bars, Pubs"
Bxmhm659VqrQYHc0hiku5w,Eddie & Sam's NY Pizza,Tampa,FL,4.5,"Salad, Food, Pizza, Restaurants, Desserts, Ice Cream & Frozen Yogurt, Gelato"
EYw42-YsnMr0pbqM5YXRxw,Engine No 9,Saint Petersburg,FL,4.5,"American (Traditional), Food, Burgers, Nightlife, Food Delivery Services, Sports Bars, Cajun/Creole, Bars, Restaurants, American (New), Pubs"
SJM5bSgqdmAPSiuB4MWNIw,La V Vietnamese Fusion,St. Petersburg,FL,4.0,"Sandwiches, Juice Bars & Smoothies, Vietnamese, Asian Fusion, Restaurants, Food"
XHT8dPGL83ZybXqb_XZmTg,Fish Tales,Saint Petersburg,FL,3.0,"Bars, Seafood, Steakhouses, Nightlife, Restaurants, Dive Bars"
dVtDmflu2O8mTMcYdtudEQ,Urban Comfort,Saint Petersburg,FL,4.0,"Comfort Food, Restaurants, Event Planning & Services, Caterers, Food, Breweries, Southern"
q_Fz0dpY2n8TMESpn5KnhQ,Tom + Chee,Saint Petersburg,FL,4.0,"Gluten-Free, Vegetarian, Soup, Restaurants, Sandwiches, American (New)"
ObHsdZKeFSvoPJT8D0r1yA,The Avenue DTSP,Saint Petersburg,FL,3.5,"Dive Bars, Burgers, Cocktail Bars, American (Traditional), American (New), Bars, Restaurants, Nightlife"
6KIRlWAwkszRCu4WoMvQzQ,Trip's Diner,St. Petersburg,FL,4.0,"American (Traditional), Restaurants, Diners, Beer, Wine & Spirits, Breakfast & Brunch, Food"
WM_A6hPGmcRXHhZMPAMTXg,Square 1,St. Petersburg,FL,3.5,"Nightlife, American (Traditional), Burgers, Salad, Beer, Wine & Spirits, Bars, Restaurants, Food"
QGUj9Za0iG_OJz0CqujE_Q,St. Pete Bagel Co.,Saint Petersburg,FL,4.5,"Sandwiches, Restaurants, Bagels, Food, Donuts, Coffee & Tea"
XuQ5ekbJ9eRUX06JTqJHaQ,The Mill Restaurant,Saint Petersburg,FL,4.5,"Breakfast & Brunch, American (New), Bars, Lounges, Restaurants, Nightlife"
yRI3Sp1vn5X3g8auuClWlw,400 Beach Seafood & Tap House,St Petersburg,FL,3.5,"Bars, Seafood, Nightlife, Cocktail Bars, American (New), Restaurants, Steakhouses, American (Traditional)"
NBjZWsD9C-JwjsQ2mQlmNg,Ohana Cafe,Dunedin,FL,4.5,"Restaurants, Sandwiches, Wraps, American (New), Burgers, Asian Fusion, Breakfast & Brunch, Diners, Cafes, Gluten-Free, Vegetarian, Hawaiian, Vegan"
C5ZOzlslhMxRJDjBDV3KoQ,Cali - Saint Petersburg,Saint Petersburg,FL,4.5,"Restaurants, Wraps, Juice Bars & Smoothies, Food, American (New), Mediterranean, Breakfast & Brunch, Gluten-Free, Pizza"
AIz-s8l_vXHOOyjiykYehw,Bongos Beach Bar and Grille,St. Pete Beach,FL,3.5,"American (Traditional), Restaurants, Nightlife, Bars"
2KIDQyTh-HzLxOUEDqtDBg,Mazzaro's Italian Market,Saint Petersburg,FL,4.5,"Specialty Food, Delis, Coffee Roasteries, Butcher, Meat Shops, Food, Restaurants, Grocery, Italian"
K-FBBLhWuwhRcwuhm19Upg,Crowley's Downtown,St. Petersburg,FL,4.0,"Irish Pub, Pubs, Irish, Bars, Nightlife, Restaurants, American (Traditional)"
r0g6naqWCKdKcTWuYibtNQ,Sushi Inc,St. Petersburg,FL,4.5,"Japanese, Asian Fusion, Restaurants, Sushi Bars"
RmZ9CORyRONwfJYGrPPpbA,Jet City Espresso Hyde Park,Tampa,FL,5.0,"Coffee & Tea, Food, Juice Bars & Smoothies, Specialty Food, Breakfast & Brunch, Restaurants"
_0QZGrg91aaiMhh7tQyYYg,Jacksons Bistro Bar & Sushi,Tampa,FL,3.5,"Seafood, Japanese, Nightlife, Dance Clubs, Bars, American (New), Restaurants, Sushi Bars"
bY55freuP8C_wr6y5Fid7w,West Tampa Sandwich Shop,Tampa,FL,4.0,"Cuban, Sandwiches, Breakfast & Brunch, Spanish, Restaurants"
EERwPZdemE21aIwYsadjTg,Mirko Pasta,Nashville,TN,4.0,"Cafes, Vegan, Vegetarian, Restaurants, Specialty Food, Food, Pasta Shops, Italian"
wRzZQ0rNNl0Ss9dHNM1S1A,Slim & Husky’s Pizza Beeria,Nashville,TN,4.5,"Pizza, Caterers, Nightlife, Beer Gardens, Event Planning & Services, Restaurants"
dGUyXgFW1WSYMgRypKaYew,The Row,Nashville,TN,4.0,"Restaurants, Breakfast & Brunch, Pubs, Southern, Bars, Nightlife"
d4ZPdoYxDnT6f70AZPGrcw,Sky Blue Cafe,Nashville,TN,4.0,"American (Traditional), Restaurants, Coffee & Tea, Breakfast & Brunch, Food"
OWOOc0YjU_kioLeEgo5VCA,Loveless Cafe,Nashville,TN,4.5,"Food, American (Traditional), Arts & Entertainment, Southern, Nightlife, Restaurants, Breakfast & Brunch, Music Venues"
i9TdM513qBCnSDpPttoKOQ,"The Stillery, Midtown",Nashville,TN,4.0,"Gastropubs, Bars, Burgers, Pizza, Restaurants, Nightlife, Breakfast & Brunch, American (Traditional), Cocktail Bars"
jzXJDMGB81tZK-EISK38IA,Sip Cafe,Nashville,TN,4.5,"Food, Restaurants, Ice Cream & Frozen Yogurt, Cafes, Coffee & Tea"
dBRvtW3viFzmEq-eJsFy-g,Chikuyo Tei,Hermitage,TN,4.0,"Restaurants, Sushi Bars, Japanese, Food, Desserts"
iM0M83HT7qmLfZF8xjDHxw,White Limozeen,Nashville,TN,3.0,"Cocktail Bars, Nightlife, Bars, Restaurants, Seafood"
_z6_OpR1gTQLstZKg4F-Eg,Jonathan's Grille,Hendersonville,TN,3.5,"Bars, Nightlife, Restaurants, Sports Bars, Sandwiches, American (Traditional), Gluten-Free, Pizza"
nnZIsmpIQnuQY5S-MoGyvg,Baguette Deli,Boise,ID,4.0,"Vietnamese, Sandwiches, Specialty Food, Food, Delis, Juice Bars & Smoothies, Ethnic Food, Restaurants"
7GSOAWAlmIvKdbAVFBL_Cw,Bardenay Restaurant & Distillery - Boise,Boise,ID,4.0,"Pubs, Bars, Distilleries, Gluten-Free, American (Traditional), Nightlife, Burgers, American (New), Food, Restaurants, Wine Bars, Cocktail Bars"
49QeUC0W3mGJTxmg-bECTA,Grind Modern Burger,Boise,ID,4.0,"Restaurants, Food, Gastropubs, Beer, Wine & Spirits, Burgers, Breweries"
e1P-sfC54cO7WoAYRXvBxA,Red Feather Lounge,Boise,ID,4.0,"Local Flavor, Bars, Lounges, American (New), Restaurants, Nightlife"
T68Akn9hKT4thebIeBuUJg,Bleubird,Boise,ID,4.5,"Delis, Sandwiches, Restaurants"
ImhksfH_GByuzCJScbZPzA,Reel Foods Fish Market & Oyster Bar,Boise,ID,4.5,"Food, Seafood Markets, Specialty Food, Restaurants, Seafood"
qmaI4o8RQC1SF9VsxY4VFw,Boise Fry Company,Boise,ID,4.0,"Restaurants, Food, American (New), Local Flavor, Fast Food, Gluten-Free, Burgers"
A_AEG20YPuVW7Ao7gkHicg,Tin Roof Tacos,Boise,ID,4.0,"Tex-Mex, Breakfast & Brunch, Mexican, American (Traditional), Restaurants, Tacos"
sf4vifuAJgIkqYp6eUC7-g,Prost! Boise,Boise,ID,4.0,"German, Nightlife, Pubs, Beer Bar, Bars, Restaurants"
sxx4KozLiedkxZ79U9W5qQ,Big City Coffee,Boise,ID,4.0,"Coffee & Tea, Breakfast & Brunch, Restaurants, Food, Bakeries"
-BFrwPGCH-22kRPvFrFk4Q,Jumpin Janet's,Boise,ID,4.0,"Nightlife, Sandwiches, Pubs, Mexican, Sports Bars, Restaurants, Bars, Tacos"
SYHDOHRNAH-2xsw3XB5qbg,The Shop Kitchen,Santa Barbara,CA,4.5,"American (New), Food, Restaurants, Coffee & Tea, Breakfast & Brunch"
WrU1ZYN4jlYcL5mvJrQsCQ,Night Lizard Brewing Company,Santa Barbara,CA,4.5,"Food, Breweries, Beer Gardens, Mediterranean, Nightlife, Restaurants"
hEpRFnkUl4C6NVOVSMiTVg,Sunny Asian Restaurant,Santa Barbara,CA,3.5,"Restaurants, Korean, Asian Fusion"
bp482wqF6v80AltDNlPDfw,The Blue Owl,Santa Barbara,CA,4.5,"Food, American (New), Thai, Restaurants, Asian Fusion, Desserts, Cafes, Sandwiches, Caterers, Event Planning & Services"
yPSejq3_erxo9zdVYTBnZA,Los Agaves,Santa Barbara,CA,4.5,"Mexican, Restaurants"
bPVPZeqMuYtU_yGCb4P-jg,Empty Bowl Gourmet Noodle Bar,Santa Barbara,CA,4.5,"Comfort Food, Asian Fusion, Chinese, Tapas/Small Plates, Noodles, Thai, Restaurants"
GuzbBFraIq-fbkjfvaTRvg,Mesa Verde,Santa Barbara,CA,4.5,"Garage Door Services, Restaurants, Live/Raw Food, Food, Home Services, Mediterranean, Keys & Locksmiths, Burgers, Vegetarian, Juice Bars & Smoothies, Vegan, Salad"
3tvi-OJ_-iK1ecjzSaH-oA,Hook And Press Donuts,Santa Barbara,CA,4.5,"Breakfast & Brunch, Coffee & Tea, Bakeries, Desserts, Donuts, Food, Restaurants"
z6I4QVP1M1HXETgwD92XHg,Olio E Limone Ristorante,Santa Barbara,CA,4.0,"Restaurants, Italian"
06pNHtxgPhGhZpM0Z2uzNw,Hollister Brewing Company,Goleta,CA,3.5,"Restaurants, Food, Breweries, American (Traditional), Brewpubs"
CUWituEeIX3xA0xU7X82Ow,Brasil Arts Cafe,Santa Barbara,CA,4.0,"Juice Bars & Smoothies, Breakfast & Brunch, Brazilian, Restaurants, Food, Salad, Acai Bowls"
sj2o49ZCq2iJlZxDNrHDaA,Institution Ale Company,Santa Barbara,CA,4.5,"Nightlife, Breweries, Restaurants, Food, Pizza, Beer Bar, Bars"
-FM4CxOg4XXmX_Ebky_SiQ,Finch & Fork,Santa Barbara,CA,4.0,"Breakfast & Brunch, American (New), Restaurants, American (Traditional), Nightlife, Bars"
scH9yupjqMr-XP3bzJGY0A,Wildwood Kitchen,Santa Barbara,CA,4.0,"Restaurants, Bars, Nightlife, Barbeque, Sandwiches"
UFpCraqzFBAhtZqmxmiWsA,Cat Therapy,Santa Barbara,CA,4.5,"Themed Cafes, Cafes, Pets, Arts & Entertainment, Women's Clothing, Coffee & Tea, Shopping, Pet Adoption, Fashion, Pet Sitting, Accessories, Pet Stores, Pet Services, Food, Restaurants"
JgTSG4rIDf20Kgp6U_asng,Blackthorn Pub and Pizza,St. Louis,MO,3.5,"Pizza, Pubs, Bars, Nightlife, Restaurants"
iNffkHoswExv1sc2WG3U5g,Don Carlos Restaurant,Saint Louis,MO,3.5,"Restaurants, Mexican"
qkMMO794-59404bUiJ1Odg,Central Table,Saint Louis,MO,3.0,"Breakfast & Brunch, American (New), Cocktail Bars, Food Court, Sandwiches, Restaurants, Food, Bars, Coffee & Tea, Sushi Bars, Nightlife"
vwqxAf0cPK0YuMYLYgxYWQ,Hugo's Pizzeria,St. Louis,MO,4.0,"Pizza, Restaurants"
3SM8uaMuDqojb9gnrBoBAQ,Death In The Afternoon,Saint Louis,MO,4.0,"Restaurants, American (Traditional), Ramen, Salad, Japanese, American (New)"
shbDs7N86yTsfZLh4Nie_A,Little Chicago,Nashville,TN,2.5,"Restaurants, Burgers, Hot Dogs, Italian, Food Delivery Services, Pizza, American (Traditional), Food"
S07dMpp8f9x7etbGW1L0QA,Southern,Saint Louis,MO,4.5,"Restaurants, Armenian, Southern, Sandwiches, Delis"
ANTj0UD-OS7Zod3mulUg6w,Fork & Stix,Saint Louis,MO,4.0,"Restaurants, Seafood, Nightlife, Japanese, Thai, Bars, Asian Fusion"
wQ9qT09OlsoMXEtGHqX0vA,Billy G's Kirkwood,Kirkwood,MO,4.0,"American (Traditional), Barbeque, Italian, Restaurants"
4wep1OfeJbpz0DvBsoDdVg,Peel Wood Fired Pizza,Edwardsville,IL,4.5,"Bars, Desserts, Italian, Nightlife, Beer, Wine & Spirits, Food, Pizza, Restaurants"
